ts,mid,spread_bps,trend_bps_per_sec,trend_angle_deg,bid_pressure_total_usd,ask_pressure_total_usd,pressure_imbalance,strongest_bid_usd,strongest_bid_dist_usd,strongest_ask_usd,strongest_ask_dist_usd,bid_p_0_10,bid_p_10_25,bid_p_25_50,bid_p_50_100,bid_p_100_200,ask_p_0_10,ask_p_10_25,ask_p_25_50,ask_p_50_100,ask_p_100_200,bid_wall_half_life_ms,ask_wall_half_life_ms,burst_count_3s,burst_buy_usd_3s,burst_sell_usd_3s,burst_imbalance_3s,target_ok_long,target_ok_short,pressure_ok_long,pressure_ok_short,in_long_hint,in_short_hint
1771600351383,67114.50,0.1490,-0.289150,-16.1272,2988902.12,3878651.80,-0.129558,329368.00,0.50,904396.10,0.50,856457.73,2132444.39,0.00,0.00,0.00,967510.75,2241389.34,669751.71,0.00,0.00,1581,0,62,5053.02,9557.99,-0.308327,0,0,0,1,0,0
1771600351882,67119.50,1.0429,-0.279620,-15.6221,10643532.20,1887830.35,0.698703,3278824.80,4.50,777464.85,35.50,7844869.92,2798662.28,0.00,0.00,0.00,234.93,133248.86,1754346.56,0.00,0.00,509,1074,67,5166.41,39809.01,-0.770256,1,0,1,0,0,0
1771600352414,67122.50,0.1490,-0.269435,-15.0794,9304067.95,512561.75,0.895573,2159218.37,6.50,420146.13,27.50,7070115.64,2233952.31,0.00,0.00,0.00,326.23,87678.43,424557.09,0.00,0.00,532,573,70,5140.89,40592.91,-0.775182,1,0,1,0,0,0
1771600352961,67140.50,0.1489,-0.256938,-14.4097,8998747.71,3637793.67,0.424242,2377860.62,18.50,691860.36,14.50,2285727.78,6713019.93,0.00,0.00,0.00,528528.21,3109265.46,0.00,0.00,0.00,603,1074,88,2673.36,40604.32,-0.876455,0,0,1,0,0,0
1771600353567,67140.50,0.1489,-0.244128,-13.7192,2800349.07,3129482.05,-0.055505,778327.84,0.50,667542.99,13.50,1447814.34,1352534.72,0.00,0.00,0.00,533136.36,2596345.69,0.00,0.00,0.00,606,606,39,2653.22,31623.06,-0.845186,0,0,0,0,0,0
1771600354177,67140.50,0.1489,-0.231030,-13.0088,2333931.01,2806366.02,-0.091908,629993.42,0.50,672556.04,13.50,904738.08,1429192.93,0.00,0.00,0.00,192255.03,2614110.99,0.00,0.00,0.00,1216,1216,41,2653.22,36584.71,-0.864763,0,0,0,0,0,0
1771600354722,67140.50,0.1489,-0.218636,-12.3329,2060068.30,1380501.18,0.197516,645911.64,0.50,576560.07,13.50,879272.46,1180795.83,0.00,0.00,0.00,67473.54,1313027.64,0.00,0.00,0.00,1761,1761,37,2608.92,12072.69,-0.644600,0,0,1,0,0,0
1771600355250,67140.50,0.1489,-0.205971,-11.6385,2086179.86,3387627.73,-0.237759,355871.54,0.50,604384.79,11.50,538079.16,1548100.71,0.00,0.00,0.00,1062959.25,2324668.48,0.00,0.00,0.00,2289,524,28,2350.51,5190.59,-0.376614,0,0,0,1,0,0
1771600355882,67140.50,0.1489,-0.192899,-10.9182,1575975.51,4798072.10,-0.505502,324983.49,21.50,843753.46,11.50,408059.45,1167916.06,0.00,0.00,0.00,1324663.24,3473408.86,0.00,0.00,0.00,509,524,10,0.00,7662.69,-1.000000,0,1,0,1,0,1
1771600356409,67140.50,0.1489,-0.179569,-10.1801,1759242.90,3086537.19,-0.273907,430176.05,0.50,769425.89,18.50,492587.87,1266655.03,0.00,0.00,0.00,681526.85,2405010.34,0.00,0.00,0.00,2289,962,8,0.00,7625.09,-1.000000,0,0,0,1,0,0
1771600356910,67140.50,0.1489,-0.165976,-9.4238,4010798.96,111979.46,0.945678,1306696.81,0.50,65387.28,0.50,2116712.70,1894086.26,0.00,0.00,0.00,76873.26,35106.19,0.00,0.00,0.00,2289,580,7,0.00,7537.14,-1.000000,0,0,1,0,0,0
1771600357620,67145.50,0.1489,-0.152016,-8.6437,10170000.13,876876.32,0.841244,2504644.65,4.50,345207.69,23.50,8055813.72,2114186.41,0.00,0.00,0.00,508.32,876368.01,0.00,0.00,0.00,0,0,23,65473.89,2671.50,0.921594,1,0,1,0,0,0
1771600358065,67145.50,0.1489,-0.138317,-7.8750,2538136.17,2621099.34,-0.016081,681688.27,0.50,893249.50,19.50,1604871.13,933265.05,0.00,0.00,0.00,39732.85,2581366.49,0.00,0.00,0.00,445,2039,21,65493.37,2503.65,0.926360,0,0,0,0,0,0
1771600358795,67145.50,0.1489,-0.124438,-7.0933,1159253.78,5416966.79,-0.647441,273029.62,2.50,894548.47,19.50,560355.20,598898.58,0.00,0.00,0.00,2905764.76,2511202.03,0.00,0.00,0.00,1175,2039,23,66627.46,40.29,0.998791,0,0,0,1,0,0
1771600359238,67145.50,0.1489,-0.110346,-6.2969,167502.22,7027629.34,-0.953440,75300.84,14.50,1411361.25,0.50,7542.87,159959.36,0.00,0.00,0.00,4265612.02,2762017.32,0.00,0.00,0.00,627,509,26,66706.69,53.72,0.998391,0,0,0,1,0,0
1771600359765,67144.50,0.1489,-0.097698,-5.5800,718993.13,6202968.04,-0.792257,283269.90,10.50,1139839.42,0.50,116245.09,602748.04,0.00,0.00,0.00,3314042.22,2888925.82,0.00,0.00,0.00,610,1030,30,66773.84,618.41,0.981648,0,0,0,1,0,0
1771600360275,67142.50,0.1489,-0.086386,-4.9373,961839.31,8615211.66,-0.799137,283269.90,8.50,2468722.23,2.50,541324.22,420515.10,0.00,0.00,0.00,6561896.80,2053314.86,0.00,0.00,0.00,610,1030,24,1413.42,717.11,0.326828,0,0,0,1,0,0
1771600360881,67142.50,0.1489,-0.075184,-4.2996,743740.95,5446180.01,-0.759693,273004.44,8.50,1505867.76,0.50,365202.51,378538.43,0.00,0.00,0.00,3785447.92,1660732.09,0.00,0.00,0.00,610,580,19,1348.96,696.96,0.318683,0,0,0,1,0,0
1771600361394,67142.00,0.2979,-0.064233,-3.6752,800703.08,6051031.07,-0.766277,281555.97,8.00,1926966.50,1.00,290168.15,510534.92,0.00,0.00,0.00,3517632.22,2533398.85,0.00,0.00,0.00,610,580,20,615.04,943.37,-0.210686,0,0,0,1,0,0
1771600361989,67140.50,0.1489,-0.053415,-3.0575,735216.29,10198019.08,-0.865508,281555.97,6.50,3571269.40,0.50,304532.85,430683.44,0.00,0.00,0.00,7254302.62,2943716.45,0.00,0.00,0.00,610,580,21,751.34,923.23,-0.102650,0,0,0,1,0,0
1771600362492,67140.50,0.1489,-0.042431,-2.4297,504573.51,7455768.00,-0.873228,281555.97,6.50,2190153.52,0.50,290434.67,214138.85,0.00,0.00,0.00,5337783.83,2117984.17,0.00,0.00,0.00,610,580,18,672.10,909.80,-0.150260,0,0,0,1,0,0
1771600363018,67140.50,0.1489,-0.031235,-1.7890,3838739.98,263988.97,0.871311,1109650.98,0.50,91677.45,20.50,1844333.84,1994406.14,0.00,0.00,0.00,69837.42,194151.55,0.00,0.00,0.00,2289,1664,11,617.04,258.50,0.409514,1,0,1,0,0,0
1771600363699,67144.00,1.1915,-0.019444,-1.1139,5828778.69,739118.46,0.774930,2182092.30,4.00,659299.49,27.00,2996670.41,2832108.28,0.00,0.00,0.00,280.69,79538.29,659299.49,0.00,0.00,2289,1664,25,59295.60,373.98,0.987465,1,0,1,0,0,0
1771600364192,67152.50,0.1489,-0.006510,-0.3730,6986396.03,326886.06,0.910605,1919534.84,1.50,105979.51,20.50,4320577.93,2665818.10,0.00,0.00,0.00,2083.33,324802.73,0.00,0.00,0.00,0,1133,27,59533.31,127.57,0.995724,1,0,1,0,0,0
1771600364798,67153.50,0.4467,0.006393,0.3663,6698959.57,162237.41,0.952709,2614844.49,1.50,102474.48,23.50,4473226.76,2225732.81,0.00,0.00,0.00,662.84,161574.57,0.00,0.00,0.00,606,623,29,59040.48,573.46,0.980761,1,0,1,0,1,0
1771600365309,67169.50,0.1489,0.020395,1.1684,7796860.52,1587118.03,0.661739,1523504.28,17.50,485760.39,27.50,3266529.03,4530331.48,0.00,0.00,0.00,882.64,339036.52,1247198.87,0.00,0.00,1117,479,51,60811.60,593.61,0.980666,1,0,1,0,1,0
1771600365883,67179.50,0.1489,0.034109,1.9536,10391479.75,2597141.42,0.600090,2490359.86,10.50,719492.12,23.50,7033525.85,3357953.91,0.00,0.00,0.00,16777.84,1187684.85,1392678.73,0.00,0.00,574,0,60,64802.05,657.42,0.979914,1,0,1,0,1,0
1771600366404,67179.50,0.1489,0.044884,2.5699,2916255.79,3392066.57,-0.075426,860660.40,0.50,711887.03,17.50,1963025.74,953230.06,0.00,0.00,0.00,109557.73,3282508.84,0.00,0.00,0.00,521,479,57,64781.91,550.00,0.983163,0,0,0,0,0,0
1771600366919,67186.50,0.1488,0.056360,3.2258,6090162.81,4543657.63,0.145433,943477.20,5.50,929009.37,19.50,5150192.35,939970.45,0.00,0.00,0.00,1645314.10,2898343.53,0.00,0.00,0.00,533,600,56,27341.09,50391.94,-0.296539,0,0,1,0,0,0
1771600367477,67186.50,0.1488,0.065857,3.7679,4434823.25,60091.61,0.973262,2333843.44,0.50,40359.51,15.50,3137301.69,1297521.56,0.00,0.00,0.00,17853.62,41397.83,840.15,0.00,0.00,1100,558,56,27341.09,50483.32,-0.297365,0,0,1,0,0,0
1771600368037,67188.50,0.1488,0.075572,4.3217,4181177.80,2414396.33,0.267874,2537235.76,1.50,619916.33,20.50,3124109.64,1057068.15,0.00,0.00,0.00,308120.90,2106275.43,0.00,0.00,0.00,503,0,33,25538.42,50077.73,-0.324525,1,0,1,0,1,0
1771600368555,67191.50,0.1488,0.085592,4.8921,8600011.07,525705.01,0.884786,2091052.48,3.50,161242.46,17.50,6863605.44,1736405.64,0.00,0.00,0.00,13857.55,511847.46,0.00,0.00,0.00,3851,518,40,26183.44,49993.77,-0.312565,0,0,1,0,0,0
1771600369116,67192.50,0.1488,0.095711,5.4672,5149137.53,3822071.65,0.147925,1986354.77,0.50,723590.25,17.50,3612759.19,1536378.33,0.00,0.00,0.00,273919.57,3548152.08,0.00,0.00,0.00,595,0,32,22160.76,50013.93,-0.385913,0,0,1,0,0,0
1771600369629,67197.50,0.1488,0.105847,6.0421,1589291.35,3967553.31,-0.427988,327087.45,0.50,573270.85,13.50,1384305.59,204985.76,0.00,0.00,0.00,1554165.39,2413387.92,0.00,0.00,0.00,0,538,46,38960.24,49993.78,-0.124036,0,0,0,1,0,0
1771600370182,67196.50,0.1488,0.114089,6.5087,203093.43,8208659.64,-0.951712,96465.47,12.50,2883124.92,0.50,1754.96,122212.45,79126.03,0.00,0.00,6102069.17,2106590.47,0.00,0.00,0.00,3851,479,33,17455.92,33765.82,-0.318417,0,0,0,1,0,0
1771600370744,67191.50,0.1488,0.119019,6.7874,280254.36,17022284.45,-0.967605,166951.57,7.50,4270897.52,5.50,168291.28,111963.08,0.00,0.00,0.00,14211066.57,2811217.87,0.00,0.00,0.00,3851,479,34,17455.92,33767.83,-0.318444,0,0,0,1,0,0
1771600371299,67182.50,0.1488,0.122521,6.9851,746678.56,5610866.11,-0.765105,193779.08,17.50,1139982.16,9.50,109350.98,637327.58,0.00,0.00,0.00,3507984.42,2102881.69,0.00,0.00,0.00,501,1907,49,33078.75,38116.77,-0.070763,0,0,0,1,0,0
1771600371830,67182.50,0.1488,0.125932,7.1776,2558316.48,3313411.45,-0.128598,576648.64,0.50,776668.44,15.50,1193951.94,1364364.54,0.00,0.00,0.00,377386.06,2936025.39,0.00,0.00,0.00,1100,479,52,59298.26,38096.61,0.217688,0,0,0,1,0,0
1771600372359,67182.50,0.1488,0.129261,7.3653,3257394.30,2902553.61,0.057604,763507.98,0.50,888144.31,25.50,1861762.51,1395631.79,0.00,0.00,0.00,16548.21,1997861.08,888144.31,0.00,0.00,1100,521,38,42525.66,38096.61,0.054936,1,0,0,0,0,0
1771600372898,67182.50,0.1488,0.132502,7.5478,2978459.36,3110791.46,-0.021732,631520.88,0.50,688263.74,17.50,1323199.61,1655259.75,0.00,0.00,0.00,339847.58,2770943.88,0.00,0.00,0.00,1100,558,37,42605.61,4497.43,0.809038,0,0,0,0,0,0
1771600373445,67186.50,0.1488,0.135869,7.7373,3907287.11,3944431.01,-0.004731,659219.63,0.50,772448.08,16.50,3084605.87,822681.25,0.00,0.00,0.00,954359.72,2990071.28,0.00,0.00,0.00,1100,521,44,69734.97,4390.59,0.881536,0,0,0,0,0,0
1771600373980,67186.50,0.1488,0.138794,7.9018,841283.70,6693926.15,-0.776706,281729.06,4.50,1068530.63,0.50,305042.98,536240.72,0.00,0.00,0.00,3948827.19,2745098.96,0.00,0.00,0.00,1100,1907,43,56294.34,4388.57,0.855360,0,0,0,1,0,0
1771600374541,67186.50,0.1488,0.141619,8.0606,447722.23,7202466.20,-0.882951,281740.48,4.50,1141652.25,0.50,284341.68,163380.55,0.00,0.00,0.00,4596828.65,2605637.55,0.00,0.00,0.00,1100,1907,20,56294.34,39.64,0.998593,0,0,0,1,0,0
1771600375240,67184.00,0.8931,0.144050,8.1971,1789712.17,3997862.58,-0.381533,384183.43,22.00,608379.53,9.00,391778.72,1397933.45,0.00,0.00,0.00,1798428.30,2199434.28,0.00,0.00,0.00,1205,2506,32,40048.74,739.04,0.963762,0,1,0,1,0,0
1771600375654,67181.50,0.1489,0.145544,8.2809,2102120.84,4842944.01,-0.394643,384683.12,19.50,729541.43,0.50,416911.91,1685208.92,0.00,0.00,0.00,3519728.55,1323215.46,0.00,0.00,0.00,1205,1205,30,40289.92,719.55,0.964908,0,0,0,1,0,0
1771600376180,67181.50,0.1489,0.146586,8.3394,983092.01,5730611.04,-0.707139,233014.75,17.50,1193528.22,8.50,183935.27,799156.75,0.00,0.00,0.00,3248846.03,2481765.01,0.00,0.00,0.00,574,574,22,14272.43,719.55,0.904008,0,0,0,1,0,0
1771600376715,67181.50,0.1489,0.146957,8.3602,863658.57,6902064.27,-0.777572,229225.36,17.50,1243197.13,10.50,304954.94,558703.63,0.00,0.00,0.00,3551978.57,3350085.70,0.00,0.00,0.00,574,1907,19,11433.78,699.40,0.884713,0,0,0,1,0,0
1771600377289,67181.50,0.1489,0.147204,8.3740,534580.78,6813780.83,-0.854503,166907.24,7.50,1386791.00,0.50,275349.86,259230.92,0.00,0.00,0.00,4603474.53,2210306.30,0.00,0.00,0.00,599,1205,19,11433.78,699.40,0.884713,0,0,0,1,0,0
1771600377877,67180.00,0.5954,0.147138,8.3703,797619.29,6843018.92,-0.791217,166907.24,6.00,1422229.50,2.00,274981.72,522637.58,0.00,0.00,0.00,3608611.27,3234407.65,0.00,0.00,0.00,599,1205,32,11433.78,1099.11,0.824604,0,0,0,1,0,0
1771600378484,67178.50,0.1489,0.146784,8.3504,847482.21,7625296.62,-0.799952,166907.24,4.50,2315669.54,0.50,298567.81,548914.40,0.00,0.00,0.00,4888566.01,2736730.61,0.00,0.00,0.00,599,1907,17,1111.86,2867.16,-0.441138,0,0,0,1,0,0
1771600378995,67178.50,0.1489,0.146881,8.3559,2156568.17,516759.41,0.613396,560589.80,16.50,119405.66,21.50,758877.16,1397691.01,0.00,0.00,0.00,17345.39,499414.02,0.00,0.00,0.00,1205,558,18,1132.02,2867.16,-0.433876,1,0,1,0,1,0
1771600379554,67180.50,0.1489,0.149688,8.5133,5603603.71,2933169.66,0.312815,2402642.31,0.50,773361.37,14.50,4247963.40,1355640.31,0.00,0.00,0.00,206641.71,2726527.95,0.00,0.00,0.00,0,623,17,20.15,2867.16,-0.986040,0,0,1,0,0,0
1771600380066,67180.50,0.1489,0.152554,8.6738,2746787.21,1041435.10,0.450172,851847.10,0.50,208700.62,10.50,1454738.32,1292048.89,0.00,0.00,0.00,231071.99,810363.11,0.00,0.00,0.00,512,2386,19,20.15,2913.52,-0.986260,0,0,1,0,0,0
1771600380586,67181.50,0.1489,0.155466,8.8368,3509432.38,5123354.56,-0.186953,2767214.28,0.50,895306.98,6.50,2961595.79,547836.59,0.00,0.00,0.00,3305751.58,1817602.98,0.00,0.00,0.00,0,699,52,16815.40,502039.42,-0.935183,0,0,0,1,0,0
1771600381120,67180.50,0.1489,0.154578,8.7871,338932.66,9806617.11,-0.933186,166685.95,21.50,2793952.32,0.50,521.95,338410.71,0.00,0.00,0.00,7571392.32,2235224.78,0.00,0.00,0.00,559,1284,39,16815.40,499197.11,-0.934826,0,1,0,1,0,0
1771600381720,67180.50,0.1489,0.153662,8.7359,18576.96,11954605.69,-0.996897,8529.54,13.50,5326197.69,0.50,569.65,18007.32,0.00,0.00,0.00,9382899.77,2571705.92,0.00,0.00,0.00,521,1284,38,16829.51,499184.35,-0.934771,0,0,0,1,0,0
1771600382223,67167.50,0.7444,0.152097,8.6483,555243.66,16948433.24,-0.936557,251473.72,30.50,4507058.01,10.50,4165.15,132648.81,418429.70,0.00,0.00,409178.00,16539255.24,0.00,0.00,0.00,0,1647,65,16916.85,501838.89,-0.934779,0,1,0,1,0,0
1771600382747,67162.00,0.2978,0.151206,8.5984,719913.07,14204552.46,-0.903526,213343.80,28.00,3261150.64,16.00,4020.69,60015.04,655877.34,0.00,0.00,6762197.65,7442354.81,0.00,0.00,0.00,610,1647,74,31870.02,501994.71,-0.880606,0,1,0,1,0,0
1771600383356,67157.50,0.1489,0.149744,8.5164,183323.12,16562424.39,-0.978105,81070.35,28.50,4716724.80,4.50,6241.37,29616.78,147464.97,0.00,0.00,13559041.11,3003383.29,0.00,0.00,0.00,1091,596,41,15094.91,2833.87,0.683875,0,1,0,1,0,0
1771600383790,67140.50,0.1489,0.144344,8.2136,282932.56,12244595.60,-0.954830,94278.45,25.50,3761883.58,17.50,19539.11,130003.57,133389.88,0.00,0.00,2470021.52,9774574.08,0.00,0.00,0.00,509,962,57,15120.43,9075.25,0.249846,0,1,0,1,0,0
1771600384333,67133.50,0.1490,0.137835,7.8479,999076.30,12750397.32,-0.854674,360711.56,22.50,4462129.12,3.50,351417.57,647658.73,0.00,0.00,0.00,9348670.30,3401727.02,0.00,0.00,0.00,1056,509,78,15282.22,28577.42,-0.303131,0,1,0,1,0,0
1771600384837,67129.50,0.1490,0.129782,7.3946,823856.98,7609323.19,-0.804615,157349.44,15.50,1172697.38,4.50,222634.28,601222.70,0.00,0.00,0.00,5238819.09,2370504.10,0.00,0.00,0.00,1581,602,82,15180.78,30683.20,-0.338009,0,0,0,1,0,0
1771600385398,67129.50,0.1490,0.121667,6.9369,2377203.54,2038627.33,0.076673,394331.86,0.50,368219.02,2.50,1344130.15,1033073.38,0.00,0.00,0.00,1070342.78,968284.55,0.00,0.00,0.00,1091,569,67,15232.45,28148.90,-0.297742,0,0,0,0,0,0
1771600385973,67129.50,0.1490,0.113489,6.4748,3349688.94,3179443.76,0.026075,668122.22,12.50,739910.31,27.50,1460805.01,1888883.92,0.00,0.00,0.00,15466.74,1900345.44,1263631.58,0.00,0.00,509,3121,58,279.28,27993.08,-0.980243,1,0,0,0,0,0
1771600386514,67132.50,0.7448,0.105589,6.0274,3503429.53,3355695.37,0.021538,1472526.76,2.50,893852.81,14.50,2118229.62,1385199.91,0.00,0.00,0.00,355273.45,3000421.92,0.00,0.00,0.00,606,580,58,900.90,24106.65,-0.927950,0,0,0,0,0,0
1771600387020,67134.50,0.1490,0.098251,5.6114,3918986.60,980438.28,0.599774,1443894.58,0.50,231974.96,21.50,2760319.63,1158666.97,0.00,0.00,0.00,10275.79,970162.49,0.00,0.00,0.00,610,545,44,875.39,21874.55,-0.923043,1,0,1,0,1,0
1771600387528,67135.50,0.4469,0.091313,5.2174,2996932.71,2512495.01,0.087929,840359.92,1.50,777034.28,14.50,1311016.12,1685916.59,0.00,0.00,0.00,6424.34,2506070.68,0.00,0.00,0.00,610,573,30,937.82,69514.42,-0.973377,0,0,0,0,0,0
1771600388046,67137.50,0.1489,0.084488,4.8294,5529294.50,136607.76,0.951779,1917423.32,0.50,41609.55,11.50,3300113.21,2229181.29,0.00,0.00,0.00,15807.03,120800.73,0.00,0.00,0.00,524,1030,17,957.29,67305.85,-0.971953,0,0,1,0,0,0
1771600388588,67145.50,2.5318,0.078485,4.4876,3819583.16,3803956.81,0.002050,1235248.96,8.50,594580.79,13.50,1293361.21,1731065.11,795156.84,0.00,0.00,682923.77,2645688.12,475344.93,0.00,0.00,524,962,43,3451.28,67308.54,-0.902451,0,0,0,0,0,0
1771600389144,67153.50,0.1489,0.073285,4.1914,2422372.09,2238066.84,0.039547,696215.00,24.50,630642.37,14.50,718315.81,1704056.28,0.00,0.00,0.00,641199.59,1596867.25,0.00,0.00,0.00,1091,2229,44,3270.71,67321.30,-0.907335,0,1,0,0,0,0
1771600389762,67153.50,0.1489,0.067991,3.8896,1428658.09,5442204.19,-0.584140,360098.71,18.50,725019.68,19.50,323461.43,1105196.66,0.00,0.00,0.00,2141196.48,3301007.72,0.00,0.00,0.00,606,1133,42,2821.61,67207.19,-0.919416,0,0,0,1,0,0
1771600390320,67153.50,0.1489,0.062949,3.6020,767968.62,4635592.22,-0.715755,155595.56,22.50,1348357.14,7.50,40753.12,727215.51,0.00,0.00,0.00,3156342.90,1479249.32,0.00,0.00,0.00,627,1664,43,2836.38,67207.19,-0.919011,0,1,0,1,0,0
1771600390861,67153.50,0.1489,0.058165,3.3289,597013.48,7168788.49,-0.846246,129917.28,22.50,1750357.59,0.50,10493.12,472408.13,114112.23,0.00,0.00,4651463.88,2517324.61,0.00,0.00,0.00,627,3448,33,2592.68,53.05,0.959901,0,1,0,1,0,0
1771600391411,67153.50,0.1489,0.053304,3.0512,1037479.32,2506411.55,-0.414497,302084.20,19.50,661101.27,13.50,215466.16,822013.16,0.00,0.00,0.00,899348.27,1607063.28,0.00,0.00,0.00,610,2039,33,2592.68,53.05,0.959901,0,0,0,1,0,0
1771600392010,67153.50,0.1489,0.050287,2.8788,2235925.47,3196300.67,-0.176792,458432.59,13.50,878350.12,19.50,543961.25,1691964.22,0.00,0.00,0.00,31973.08,3164327.59,0.00,0.00,0.00,2289,1133,8,26.86,1084.52,-0.951661,0,0,0,1,0,0
1771600392595,67153.50,0.1489,0.047225,2.7038,610108.84,5768731.58,-0.808709,176340.76,17.50,866652.58,14.50,23037.58,587071.26,0.00,0.00,0.00,2324893.72,3443837.86,0.00,0.00,0.00,730,2229,6,14.77,1071.76,-0.972806,0,0,0,1,0,0
1771600393197,67143.50,0.1489,0.043004,2.4625,479408.58,16093483.90,-0.942145,189079.71,18.50,2544517.16,9.50,33836.82,445571.76,0.00,0.00,0.00,11052805.86,5040678.04,0.00,0.00,0.00,1009,543,23,340.47,3280.87,-0.811964,0,0,0,1,0,0
1771600393823,67143.50,0.1489,0.038921,2.2289,1624954.92,3332779.05,-0.344477,351526.91,18.50,1004097.35,10.50,470662.25,1154292.66,0.00,0.00,0.00,772484.90,2560294.15,0.00,0.00,0.00,1009,3448,23,340.47,3280.87,-0.811964,0,0,0,1,0,0
1771600394411,67155.00,0.2978,0.036947,2.1160,3779950.87,4596756.11,-0.097509,958269.10,11.00,1020183.07,16.00,1590452.90,2189497.98,0.00,0.00,0.00,1796484.25,2800271.86,0.00,0.00,0.00,445,1664,80,780105.03,7841.90,0.980095,0,0,0,0,0,0
1771600395034,67142.50,0.1489,0.035136,2.0123,653840.22,15359425.51,-0.918338,278819.79,1.50,2958747.22,12.50,340450.66,313389.56,0.00,0.00,0.00,7612405.98,7747019.53,0.00,0.00,0.00,445,1074,80,780125.17,7872.66,0.980019,0,0,0,1,0,0
1771600395581,67142.50,0.1489,0.033284,1.9063,290422.40,8770238.62,-0.935894,98376.69,20.50,2166773.77,0.50,10135.23,280287.16,0.00,0.00,0.00,5071748.56,3698490.06,0.00,0.00,0.00,603,580,80,780125.17,7872.66,0.980019,0,1,0,1,0,0
1771600396170,67142.50,0.1489,0.031116,1.7822,11357.60,8679284.30,-0.997386,8535.58,12.50,4402207.97,0.50,698.21,10659.38,0.00,0.00,0.00,6077277.19,2602007.11,0.00,0.00,0.00,606,580,61,779784.70,5643.40,0.985630,0,0,0,1,0,0
1771600396677,67142.50,0.1489,0.028799,1.6496,1187.58,9767304.56,-0.999757,255.79,5.50,4678798.85,0.50,696.87,490.70,0.00,0.00,0.00,7054438.88,2712865.68,0.00,0.00,0.00,524,580,61,779784.70,5643.40,0.985630,0,0,0,1,0,0
1771600397361,67126.00,0.2979,0.024409,1.3983,300535.43,11119915.31,-0.947369,141041.60,25.00,3697519.18,8.00,89.94,138308.98,162136.50,0.00,0.00,4485237.40,6634677.91,0.00,0.00,0.00,1031,602,39,20.14,2180.68,-0.981695,0,1,0,1,0,0
1771600397808,67124.50,0.1490,0.018886,1.0819,143153.09,10229937.79,-0.972399,75020.26,29.50,2764056.70,1.50,164.44,14706.75,128281.90,0.00,0.00,8127965.48,2101972.32,0.00,0.00,0.00,1068,569,41,107.41,1131.86,-0.826661,0,1,0,1,0,0
1771600398317,67109.50,1.9371,0.011723,0.6717,1704445.64,13263632.39,-0.772256,348870.51,26.50,3994544.98,15.50,11252.85,732505.74,960687.06,0.00,0.00,1588682.73,11474196.72,200752.95,0.00,0.00,0,569,76,98.68,1658.04,-0.887659,0,1,0,1,0,0
1771600398877,67103.50,0.1490,0.003941,0.2258,1477462.33,5477105.61,-0.575110,309322.98,19.50,1340424.82,15.50,507051.54,970410.78,0.00,0.00,0.00,1467106.61,4009999.00,0.00,0.00,0.00,0,569,81,176.52,1980.80,-0.836356,0,0,0,1,0,0
1771600399407,67103.50,0.1490,-0.003772,-0.2161,539298.57,6035230.13,-0.835943,137540.98,19.50,924246.30,6.50,104944.25,434354.32,0.00,0.00,0.00,2440575.16,3594654.97,0.00,0.00,0.00,530,530,81,176.52,1980.80,-0.836356,0,0,0,1,0,0
1771600400100,67103.50,0.1490,-0.011445,-0.6557,703952.91,5817616.94,-0.784116,270135.21,7.50,916136.32,16.50,416239.66,287713.25,0.00,0.00,0.00,3134120.35,2683496.59,0.00,0.00,0.00,499,569,63,176.52,1658.43,-0.807606,0,0,0,1,0,0
1771600400528,67096.50,0.1490,-0.019809,-1.1348,1078024.36,13918793.87,-0.856233,265677.35,0.50,1972386.92,4.50,371007.65,707016.71,0.00,0.00,0.00,10867785.20,3051008.66,0.00,0.00,0.00,499,0,96,109.39,26199.52,-0.991684,0,0,0,1,0,0
1771600401032,67096.50,0.1490,-0.028093,-1.6092,461821.28,10569702.52,-0.916272,166696.04,7.50,3197202.24,0.50,269799.19,192022.09,0.00,0.00,0.00,7016664.25,3553038.27,0.00,0.00,0.00,0,504,92,97.97,26255.19,-0.992565,0,0,0,1,0,0
1771600401538,67090.50,0.1491,-0.036966,-2.1170,498353.68,14724281.64,-0.934525,125099.34,18.50,2935935.25,6.50,101217.74,397135.94,0.00,0.00,0.00,11130403.07,3593878.58,0.00,0.00,0.00,0,1010,67,97.97,26569.69,-0.992653,0,0,0,1,0,0
1771600402140,67084.50,0.1491,-0.046437,-2.6587,1253745.95,7490914.33,-0.713255,444146.60,18.50,1237440.49,6.50,480496.90,773249.05,0.00,0.00,0.00,5417126.89,2073787.45,0.00,0.00,0.00,0,602,95,746.67,34085.08,-0.957127,0,0,0,1,0,0
1771600402661,67084.50,0.1491,-0.055801,-3.1939,1099487.68,3992816.59,-0.568177,332063.79,0.50,591983.68,8.50,524141.46,575346.22,0.00,0.00,0.00,2256911.22,1735905.37,0.00,0.00,0.00,530,1123,96,1183.39,34085.08,-0.932893,0,0,0,1,0,0
1771600403257,67084.50,0.1491,-0.065414,-3.7426,1241128.29,1922782.34,-0.215447,429517.39,0.50,414455.83,0.50,608294.81,632833.48,0.00,0.00,0.00,535683.17,1387099.17,0.00,0.00,0.00,530,1117,94,1203.51,33844.85,-0.931323,0,0,0,1,0,0
