ts,mid,spread_bps,trend_bps_per_sec,trend_angle_deg,bid_pressure_total_usd,ask_pressure_total_usd,pressure_imbalance,strongest_bid_usd,strongest_bid_dist_usd,strongest_ask_usd,strongest_ask_dist_usd,bid_p_0_10,bid_p_10_25,bid_p_25_50,bid_p_50_100,bid_p_100_200,ask_p_0_10,ask_p_10_25,ask_p_25_50,ask_p_50_100,ask_p_100_200,burst_count_3s,burst_buy_usd_3s,burst_sell_usd_3s,burst_imbalance_3s,target_ok_long,target_ok_short,pressure_ok_long,pressure_ok_short,in_long_hint,in_short_hint
1771599972763,67284.50,0.1486,-0.071221,-4.0738,7836837.96,599362.54,0.857907,2789331.56,0.50,374721.84,38.50,5460505.44,2376332.52,0.00,0.00,0.00,4684.38,11930.43,582747.73,0.00,0.00,65,13388.43,57469.71,-0.622106,1,0,1,0,0,0
1771599973299,67284.50,0.1486,-0.058461,-3.3458,9205127.62,102310.44,0.978015,3100350.22,30.50,86977.90,14.50,2495758.30,2140648.61,4568720.71,0.00,0.00,5096.89,97213.55,0.00,0.00,0.00,61,13286.23,28888.13,-0.369938,0,1,1,0,0,0
1771599973846,67284.50,0.1486,-0.047052,-2.6939,943343.86,4283351.91,-0.639029,212421.06,20.50,929066.42,17.50,136316.28,805009.81,2017.77,0.00,0.00,1343797.58,2939554.34,0.00,0.00,0.00,58,13154.44,29003.85,-0.375950,0,1,0,1,0,1
1771599974413,67284.50,0.1486,-0.037275,-2.1347,1535963.53,1851393.51,-0.093120,603054.06,29.50,944316.89,12.50,479.69,454616.18,1080867.67,0.00,0.00,711648.79,1139744.72,0.00,0.00,0.00,56,16557.13,28621.26,-0.267033,0,1,0,0,0,0
1771599975101,67283.00,0.5945,-0.028024,-1.6052,158044.81,5760449.59,-0.946593,103091.15,28.00,1561496.01,13.00,1285.66,4197.31,152561.84,0.00,0.00,2842115.67,2918333.91,0.00,0.00,0.00,46,22328.42,28694.60,-0.124771,0,1,0,1,0,1
1771599975659,67281.50,0.1486,-0.018356,-1.0516,2382786.70,2691479.68,-0.060835,599879.72,10.50,746539.87,1.50,471288.66,1911498.03,0.00,0.00,0.00,2081974.14,609505.55,0.00,0.00,0.00,20,9995.18,10172.67,-0.008800,0,0,0,0,0,0
1771599976298,67294.50,3.1206,-0.006053,-0.3468,9821110.08,5092562.99,0.317061,5103575.19,12.50,917750.00,29.50,0.00,8469462.94,1351647.14,0.00,0.00,0.00,2122287.39,2970275.60,0.00,0.00,53,50032.58,189.07,0.992471,1,0,1,0,0,0
1771599976800,67298.50,0.4458,0.006665,0.3819,3378230.03,4116794.53,-0.098541,720518.23,16.50,718657.52,10.50,973034.01,2405196.01,0.00,0.00,0.00,1149265.05,2967529.48,0.00,0.00,0.00,54,50032.58,6044.60,0.784418,0,0,0,0,0,0
1771599977406,67297.50,0.1486,0.017874,1.0240,570967.08,3134167.12,-0.691797,220587.57,17.50,805643.20,0.50,2372.77,568594.31,0.00,0.00,0.00,2160417.04,973750.08,0.00,0.00,0.00,52,46697.93,6044.60,0.770788,0,0,0,1,0,0
1771599978014,67297.50,0.1486,0.029158,1.6702,1197388.06,1838942.62,-0.211293,358815.10,19.50,300074.53,18.50,274051.90,923336.16,0.00,0.00,0.00,325999.29,1512943.33,0.00,0.00,0.00,64,450197.96,34207.05,0.858767,0,0,0,1,0,0
1771599979081,67325.50,0.1485,0.043570,2.4948,5961235.00,1608559.58,0.575006,785708.31,9.50,315632.71,13.50,4720018.94,1241216.06,0.00,0.00,0.00,385275.13,1223284.45,0.00,0.00,0.00,97,465074.85,53968.19,0.792047,0,0,1,0,0,0
1771599980133,67324.50,0.1485,0.057812,3.3087,122565.08,7083856.54,-0.965984,60428.43,40.50,1799881.92,4.50,436.22,2457.84,119671.02,0.00,0.00,4845534.74,2238321.81,0.00,0.00,0.00,75,438136.13,48190.83,0.801817,0,1,0,1,0,0
1771599980666,67317.50,0.1485,0.067506,3.8620,93449.04,9520317.51,-0.980559,80493.27,29.50,2506104.45,7.50,281.38,3229.50,89938.16,0.00,0.00,4744646.81,4775670.70,0.00,0.00,0.00,77,444674.54,48392.13,0.803710,0,1,0,1,0,0
1771599981275,67312.50,0.1486,0.076401,4.3690,1618196.37,1603426.41,0.004585,830224.92,15.50,241300.48,4.50,8956.96,1609239.41,0.00,0.00,0.00,1297069.18,306357.23,0.00,0.00,0.00,64,42990.44,836.78,0.961815,0,0,0,0,0,0
1771599981781,67312.50,0.1486,0.084887,4.8520,36052.70,4093860.35,-0.982541,15827.18,11.50,1639006.26,0.50,616.55,35436.15,0.00,0.00,0.00,2182752.99,1911107.36,0.00,0.00,0.00,34,24985.03,700.13,0.945484,0,0,0,1,0,0
1771599982303,67312.50,0.1486,0.089159,5.0950,21268.87,5283950.31,-0.991982,15827.18,11.50,2930683.49,0.50,615.88,20652.99,0.00,0.00,0.00,3778246.96,1505703.35,0.00,0.00,0.00,30,25520.79,700.13,0.946597,0,0,0,1,0,0
1771599982905,67312.50,0.1486,0.090925,5.1953,15299.44,4197963.40,-0.992737,14463.53,21.50,1516652.09,0.50,614.50,14684.94,0.00,0.00,0.00,2266215.49,1931747.90,0.00,0.00,0.00,29,28220.33,680.59,0.952902,0,1,0,1,0,0
1771599983907,67300.50,0.1486,0.091565,5.2317,1077282.96,4234884.36,-0.594409,300406.55,20.50,1261850.12,19.50,45361.71,1031921.25,0.00,0.00,0.00,550731.35,3684153.02,0.00,0.00,0.00,30,19953.59,765.28,0.926127,0,1,0,1,0,0
1771599984524,67295.50,0.1486,0.092464,5.2828,1748684.16,2486348.86,-0.174182,340207.63,22.50,714550.12,1.50,265125.02,1483559.14,0.00,0.00,0.00,1540677.92,945670.94,0.00,0.00,0.00,47,14829.72,36819.90,-0.425757,0,1,0,1,0,0
1771599985480,67295.50,0.1486,0.096984,5.5394,197848.91,3872711.84,-0.902790,75630.58,11.50,774789.32,15.50,19193.06,178655.85,0.00,0.00,0.00,1322868.07,2549843.77,0.00,0.00,0.00,45,57.20,42229.06,-0.997295,0,0,0,1,0,0
1771599986004,67295.50,0.1486,0.102594,5.8577,65514.22,7054066.17,-0.981596,60920.95,11.50,2210823.67,0.50,545.04,64969.17,0.00,0.00,0.00,5631760.75,1422305.43,0.00,0.00,0.00,46,12026.47,42161.08,-0.556117,0,0,0,1,0,0
1771599986520,67284.50,0.1486,0.106786,6.0953,362723.34,11707472.85,-0.939898,128734.19,23.50,2625741.20,11.50,69492.40,217387.72,75843.21,0.00,0.00,5262249.38,6445223.47,0.00,0.00,0.00,49,13532.31,48218.48,-0.561712,0,1,0,1,0,0
1771599987158,67284.50,0.1486,0.109813,6.2667,435823.83,3365445.22,-0.770696,145476.47,16.50,767055.73,0.50,67900.01,367923.82,0.00,0.00,0.00,1920658.57,1444786.65,0.00,0.00,0.00,31,13541.72,13368.24,0.006447,0,0,0,1,0,0
1771599988169,67283.00,0.2973,0.111123,6.3409,179011.78,3248717.50,-0.895551,101284.43,17.00,763535.47,1.00,4589.68,174422.10,0.00,0.00,0.00,1348436.88,1900280.63,0.00,0.00,0.00,31,42015.64,61005.10,-0.184327,0,0,0,1,0,0
1771599988676,67282.50,0.1486,0.111719,6.3746,330634.95,5424165.85,-0.885092,101284.43,16.50,1542742.67,0.50,15792.45,314842.50,0.00,0.00,0.00,3582552.53,1841613.32,0.00,0.00,0.00,31,42019.00,61005.10,-0.184288,0,0,0,1,0,0
1771599989193,67282.50,0.1486,0.112080,6.3950,329984.39,5738007.88,-0.891238,101284.43,16.50,1357110.89,0.50,15130.46,314853.93,0.00,0.00,0.00,3459660.60,2278347.28,0.00,0.00,0.00,29,30129.80,61005.10,-0.338787,0,0,0,1,0,0
1771599989740,67282.50,0.1486,0.113366,6.4678,6965.34,9110479.68,-0.998472,6122.39,3.50,4607577.52,0.50,6839.55,125.79,0.00,0.00,0.00,7631500.22,1478979.46,0.00,0.00,0.00,11,28697.97,54276.66,-0.308271,0,0,0,1,0,0
1771599990284,67270.00,0.5946,0.112171,6.4001,855207.98,11465949.07,-0.861181,360165.61,27.00,3125298.71,13.00,204.48,6716.09,848287.41,0.00,0.00,1011686.76,10454262.31,0.00,0.00,0.00,34,28659.62,6885.29,0.612586,0,1,0,1,0,0
1771599990902,67265.50,0.1487,0.109463,6.2469,206328.43,5472231.32,-0.927331,80498.40,16.50,1558707.58,17.50,16113.25,190215.18,0.00,0.00,0.00,1837022.08,3635209.24,0.00,0.00,0.00,39,29501.11,6919.60,0.620018,0,0,0,1,0,0
1771599991409,67266.00,0.2973,0.104968,5.9923,2564591.77,535639.70,0.654452,801683.78,1.00,209667.18,12.00,1182861.94,1381729.83,0.00,0.00,0.00,15296.31,520343.39,0.00,0.00,0.00,40,36806.65,6931.71,0.683038,0,0,1,0,0,0
1771599991964,67268.50,0.1487,0.100128,5.7179,8700233.68,401700.24,0.911733,4984219.56,2.50,259373.83,22.50,6891824.01,1808409.67,0.00,0.00,0.00,1562.15,400138.09,0.00,0.00,0.00,40,36806.65,6931.71,0.683038,1,0,1,0,1,0
1771599992508,67268.50,0.1487,0.092445,5.2817,1566605.03,1912493.53,-0.099419,712141.43,0.50,559343.33,15.50,923878.51,642726.52,0.00,0.00,0.00,319163.65,1593329.88,0.00,0.00,0.00,40,36725.91,6931.71,0.682451,0,0,0,0,0,0
1771599993107,67269.50,0.4460,0.085138,4.8663,4060501.38,95603.34,0.953994,1529120.03,1.50,75022.97,20.50,2151466.18,1909035.20,0.00,0.00,0.00,427.86,95175.48,0.00,0.00,0.00,31,36797.88,684.17,0.963493,1,0,1,0,1,0
1771599993738,67270.50,0.1487,0.078363,4.4807,2989947.24,251360.65,0.844902,1425194.33,0.50,136097.38,16.50,1840703.83,1149243.41,0.00,0.00,0.00,630.38,250730.27,0.00,0.00,0.00,13,35956.38,42.38,0.997646,0,0,1,0,0,0
1771599994244,67291.50,0.7430,0.074426,4.2565,12785003.83,3410066.52,0.578876,2636982.65,21.50,610032.30,28.50,2576424.46,10208579.37,0.00,0.00,0.00,353615.27,2264840.30,791610.95,0.00,0.00,43,82567.63,2521.29,0.940738,1,1,1,0,1,0
1771599994755,67290.50,0.7430,0.070313,4.0220,579656.50,2294796.65,-0.596684,176301.63,26.50,785351.26,3.50,10.77,202399.25,377246.49,0.00,0.00,1373026.28,921770.36,0.00,0.00,0.00,44,82567.63,2541.47,0.940277,0,1,0,1,0,0
1771599995261,67287.50,0.1486,0.066550,3.8074,36050.14,5833826.86,-0.987717,17267.95,18.50,1330619.12,1.50,12637.69,23412.44,0.00,0.00,0.00,4301315.63,1532511.23,0.00,0.00,0.00,47,82678.66,2558.97,0.939957,0,0,0,1,0,0
1771599995765,67285.50,0.1486,0.062527,3.5779,348628.87,4956194.09,-0.868562,201349.20,15.50,961105.46,2.50,4815.78,343813.09,0.00,0.00,0.00,2959523.94,1996670.15,0.00,0.00,0.00,50,85158.90,2579.15,0.941208,0,0,0,1,0,0
1771599996426,67285.50,0.1486,0.058393,3.3419,847598.13,860014.31,-0.007271,318339.04,19.50,339347.77,19.50,92200.19,755397.94,0.00,0.00,0.00,108786.09,751228.21,0.00,0.00,0.00,50,164335.71,2548.88,0.969453,0,0,0,0,0,0
1771599996997,67297.50,0.1486,0.057477,3.2896,7967311.43,1512010.60,0.680988,3645660.45,11.50,485702.55,21.50,2981376.11,4985935.33,0.00,0.00,0.00,208028.71,1303981.88,0.00,0.00,0.00,43,180335.15,2548.88,0.972126,1,0,1,0,1,0
1771599997552,67298.50,0.1486,0.056309,3.2229,10125831.05,281927.98,0.945823,5261417.54,0.50,248833.91,20.50,7905215.52,2220615.53,0.00,0.00,0.00,8084.56,273843.43,0.00,0.00,0.00,40,149941.62,37.68,0.999498,1,0,1,0,1,0
1771599998196,67297.50,0.4458,0.054192,3.1019,329991.20,2989651.02,-0.801189,114711.63,21.50,665999.80,17.50,6536.56,323454.64,0.00,0.00,0.00,79449.39,2910201.63,0.00,0.00,0.00,59,495870.61,40.37,0.999837,0,1,0,1,0,0
1771599999206,67297.50,0.1486,0.051958,2.9743,11067633.13,4044.18,0.999269,5678666.22,0.50,1610.90,19.50,8485864.46,2581768.68,0.00,0.00,0.00,347.97,3696.22,0.00,0.00,0.00,54,414109.31,97.58,0.999529,0,0,1,0,0,0
1771599999799,67308.50,0.1486,0.052003,2.9769,2291837.50,1769004.63,0.128750,760892.18,11.50,541780.53,13.50,1102883.20,1188954.30,0.00,0.00,0.00,335805.23,1433199.40,0.00,0.00,0.00,91,463610.80,3946.41,0.983119,0,0,1,0,0,0
1771600000401,67308.50,0.1486,0.051946,2.9736,215179.02,4924006.68,-0.916259,75511.71,25.50,1614516.12,8.50,46350.93,75724.83,93103.26,0.00,0.00,3673433.28,1250573.40,0.00,0.00,0.00,72,403135.30,6958.45,0.966064,0,1,0,1,0,0
1771600001099,67308.50,0.1486,0.051309,2.9372,213597.44,5712556.29,-0.927914,176371.87,19.50,964766.15,0.50,986.01,212611.42,0.00,0.00,0.00,2809391.35,2903164.93,0.00,0.00,0.00,72,402593.09,6978.64,0.965922,0,0,0,1,0,0
1771600002103,67308.50,0.1486,0.050663,2.9003,4708.51,4929935.46,-0.998092,909.76,18.50,1465592.22,0.50,997.46,3711.05,0.00,0.00,0.00,3269936.19,1659999.27,0.00,0.00,0.00,52,58580.12,6958.45,0.787653,0,0,0,1,0,0
1771600002627,67307.00,0.2971,0.049635,2.8416,20540.38,6835537.51,-0.994008,12547.15,12.00,2372796.39,2.00,494.66,20045.71,0.00,0.00,0.00,5390385.42,1445152.09,0.00,0.00,0.00,22,51401.86,3586.17,0.869565,0,0,0,1,0,0
1771600003168,67281.00,0.2973,0.044273,2.5350,1512821.76,3494085.38,-0.395706,318485.08,12.00,1033773.56,15.00,17491.01,1495330.75,0.00,0.00,0.00,1206227.13,2287858.25,0.00,0.00,0.00,52,3030.24,8494.66,-0.474140,0,0,0,1,0,0
1771600003705,67281.50,0.1486,0.038471,2.2031,530498.36,5672432.20,-0.828952,104992.38,17.50,1247607.52,22.50,97826.50,432671.86,0.00,0.00,0.00,1229944.60,4442487.60,0.00,0.00,0.00,52,939.93,8494.66,-0.800748,1,0,0,1,0,0
1771600004319,67281.50,0.1486,0.030290,1.7349,527715.83,3182452.67,-0.715530,114221.74,13.50,593932.88,13.50,168131.39,359584.44,0.00,0.00,0.00,871372.61,2311080.06,0.00,0.00,0.00,51,960.11,8474.46,-0.796469,0,0,0,1,0,0
1771600004840,67281.50,0.1486,0.021774,1.2473,28539.56,6636794.49,-0.991436,12440.29,18.50,2644878.30,0.50,11140.35,17399.21,0.00,0.00,0.00,3473556.81,3163237.67,0.00,0.00,0.00,54,31189.24,10267.50,0.504664,0,0,0,1,0,0
1771600005362,67279.50,0.7432,0.011138,0.6381,11993.58,7771345.14,-0.996918,10989.25,13.50,2653422.44,2.50,637.08,11345.07,11.43,0.00,0.00,3854599.74,3916745.41,0.00,0.00,0.00,67,37383.90,28524.87,0.134413,0,0,0,1,0,0
1771600005953,67274.50,0.1486,0.002842,0.1628,15389.02,11100909.30,-0.997231,13109.04,24.50,3371745.25,7.50,419.76,14158.23,811.02,0.00,0.00,9463645.87,1637263.43,0.00,0.00,0.00,62,37571.60,28239.33,0.141804,0,1,0,1,0,0
1771600006992,67250.50,0.1487,-0.007698,-0.4411,519863.31,8617701.24,-0.886214,271993.78,18.50,3328619.46,18.50,80196.17,439667.15,0.00,0.00,0.00,2305942.78,6311758.46,0.00,0.00,0.00,65,56744.29,21232.98,0.455406,0,0,0,1,0,0
1771600007611,67250.50,0.1487,-0.017337,-0.9932,29505.24,7185830.03,-0.991822,13010.35,20.50,2172983.38,0.50,289.83,29215.41,0.00,0.00,0.00,4270017.19,2915812.84,0.00,0.00,0.00,63,26494.97,21232.98,0.110250,0,1,0,1,0,1
1771600008124,67250.50,0.1487,-0.026262,-1.5044,2291680.36,1175604.08,0.321888,317758.66,15.50,412512.65,22.50,643228.40,1648451.97,0.00,0.00,0.00,139412.64,1036191.44,0.00,0.00,0.00,65,21798.04,19439.94,0.057183,1,0,1,0,0,0
1771600008689,67265.50,0.1487,-0.033521,-1.9199,9780621.95,5234834.09,0.302741,2145453.13,13.50,1295808.19,0.50,4665742.13,5114879.81,0.00,0.00,0.00,2503002.97,2731831.12,0.00,0.00,0.00,62,88796.72,836.10,0.981344,0,0,1,0,0,0
1771600009241,67253.50,0.1487,-0.040141,-2.2987,91668.56,12565497.67,-0.985515,29302.96,12.50,3680960.32,12.50,7719.63,83948.94,0.00,0.00,0.00,3508733.42,9056764.25,0.00,0.00,0.00,56,89749.19,554.24,0.987725,0,0,0,1,0,0
1771600009748,67253.00,0.2974,-0.046589,-2.6674,28607.43,8568496.75,-0.993345,13490.70,18.00,4157648.33,1.00,650.28,27957.16,0.00,0.00,0.00,5636696.30,2931800.45,0.00,0.00,0.00,37,83787.55,110.97,0.997355,0,0,0,1,0,0
1771600010250,67247.50,0.1487,-0.053588,-3.0675,29897.98,12114577.14,-0.995076,17459.63,17.50,4007250.90,6.50,845.91,29052.06,0.00,0.00,0.00,10200235.21,1914341.93,0.00,0.00,0.00,44,73791.52,281.78,0.992392,0,0,0,1,0,0
1771600010780,67247.50,0.1487,-0.060551,-3.4651,135585.49,6315315.01,-0.957964,80033.80,16.50,1317413.72,6.50,23101.25,112484.24,0.00,0.00,0.00,3716805.64,2598509.37,0.00,0.00,0.00,46,73872.22,4500.86,0.885143,0,0,0,1,0,0
1771600011326,67245.00,0.8923,-0.064646,-3.6988,116052.38,6095038.41,-0.962631,75033.37,12.00,2072218.20,3.00,458.58,115593.80,0.00,0.00,0.00,4737669.93,1357368.49,0.00,0.00,0.00,43,6594.95,5405.99,0.099072,0,0,0,1,0,0
1771600011829,67242.50,0.1487,-0.069018,-3.9482,388223.65,5065723.85,-0.857636,255895.10,16.50,804468.99,5.50,9666.45,378557.20,0.00,0.00,0.00,3864843.50,1200880.35,0.00,0.00,0.00,46,6594.95,5455.75,0.094534,0,0,0,1,0,0
1771600012437,67234.00,2.6772,-0.074187,-4.2428,2699655.12,4664725.14,-0.266834,634358.17,26.00,1829554.94,9.00,8873.70,1423806.54,1266974.87,0.00,0.00,1829554.94,2633898.12,201272.08,0.00,0.00,94,5668.03,53453.03,-0.808257,0,1,0,1,0,1
1771600013471,67208.50,0.1488,-0.080715,-4.6147,235393.95,7216512.82,-0.936823,75021.90,22.50,1683839.20,17.50,33679.68,201714.27,0.00,0.00,0.00,3681863.48,3534649.33,0.00,0.00,0.00,93,151123.02,128009.92,0.082803,0,1,0,1,0,1
1771600014035,67181.50,0.4466,-0.085552,-4.8899,3979218.70,2436593.14,0.240441,968134.44,16.50,1126523.29,19.50,1257304.67,2721914.03,0.00,0.00,0.00,85062.48,2351530.66,0.00,0.00,0.00,112,156977.89,139059.06,0.060529,0,0,1,0,0,0
1771600014594,67192.50,0.4465,-0.086961,-4.9700,3878186.25,1209657.55,0.524491,1093349.76,21.50,544958.76,15.50,8623.65,3659239.21,210323.39,0.00,0.00,150240.87,1059416.68,0.00,0.00,0.00,99,155674.59,138153.93,0.059629,0,1,1,0,0,0
1771600015171,67193.50,0.1488,-0.086727,-4.9567,320756.72,4070355.26,-0.853906,85021.85,24.50,925890.66,1.50,155744.91,165011.81,0.00,0.00,0.00,2399428.19,1670927.07,0.00,0.00,0.00,98,176516.79,157809.64,0.055955,0,1,0,1,0,1
1771600015809,67182.50,0.1488,-0.087274,-4.9878,396941.19,12570650.87,-0.938780,88389.11,16.50,3966027.85,10.50,33310.91,363630.28,0.00,0.00,0.00,2664191.67,9713515.15,192944.05,0.00,0.00,39,181769.32,35303.82,0.674729,0,0,0,1,0,0
1771600016814,67180.50,0.1489,-0.087757,-5.0152,136027.26,8213789.22,-0.967418,80458.73,18.50,3530971.55,0.50,2128.23,133899.03,0.00,0.00,0.00,6073019.83,2140769.39,0.00,0.00,0.00,39,33705.92,34024.70,-0.004706,0,0,0,1,0,0
1771600017434,67170.50,0.1489,-0.086988,-4.9715,29508.69,12120289.10,-0.995143,8228.08,13.50,5037700.30,10.50,1092.13,28416.56,0.00,0.00,0.00,6617541.96,5502747.14,0.00,0.00,0.00,46,27787.80,23749.25,0.078362,0,0,0,1,0,0
1771600018427,67133.00,0.2979,-0.090605,-5.1772,69335.49,14035818.41,-0.990169,18040.91,24.00,3964270.72,36.00,4536.25,64799.23,0.00,0.00,0.00,1609.87,2500391.47,11533817.07,0.00,0.00,100,2468.62,38084.16,-0.878251,1,1,0,1,0,1
1771600018967,67103.50,0.1490,-0.097456,-5.5663,391030.42,5014625.64,-0.855325,113381.06,16.50,1371257.78,19.50,75679.83,315350.58,0.00,0.00,0.00,1429993.61,3584632.03,0.00,0.00,0.00,146,20594.62,93486.43,-0.638948,0,0,0,1,0,0
1771600019478,67092.00,0.2981,-0.105272,-6.0095,2055334.00,5891592.28,-0.482735,615631.68,26.00,872074.61,11.00,27193.24,1404189.67,623951.09,0.00,0.00,1970852.68,3920739.60,0.00,0.00,0.00,259,118970.95,126817.74,-0.031925,0,1,0,1,0,1
1771600020019,67091.00,0.2981,-0.112849,-6.4386,7152013.97,185639.25,0.949401,1242148.66,14.00,131703.59,41.00,2894070.64,4257943.32,0.00,0.00,0.00,21.47,15573.10,170044.68,0.00,0.00,242,119002.48,124632.65,-0.023109,1,0,1,0,0,0
1771600020549,67105.00,0.8941,-0.119114,-6.7927,5739175.96,4434463.65,0.128244,2433002.11,14.00,1058920.37,26.00,1711134.52,4028041.44,0.00,0.00,0.00,7533.91,2862974.38,1563955.36,0.00,0.00,249,126249.00,124571.53,0.006688,1,0,1,0,0,0
1771600021099,67105.50,0.1490,-0.129290,-7.3669,4137801.33,721252.65,0.703130,1673291.36,0.50,365604.14,16.50,3117888.96,1019912.37,0.00,0.00,0.00,4443.34,716809.31,0.00,0.00,0.00,232,126045.50,115981.87,0.041581,0,0,1,0,0,0
1771600021651,67120.50,0.1490,-0.139582,-7.9461,5784060.80,4279213.63,0.149539,1159361.51,14.50,1245677.89,22.50,2394338.62,3389722.18,0.00,0.00,0.00,132267.44,4146946.19,0.00,0.00,0.00,211,125951.80,99600.15,0.116832,1,0,1,0,0,0
1771600022225,67120.50,0.1490,-0.150544,-8.5613,9180699.14,2024655.37,0.638627,3770365.32,0.50,1188660.91,48.50,5191890.43,3988808.71,0.00,0.00,0.00,2918.77,7752.63,2013983.97,0.00,0.00,180,108100.32,168388.79,-0.218050,1,0,1,0,0,0
1771600022753,67121.50,0.4470,-0.161143,-9.1541,481386.80,984411.58,-0.343175,149143.32,1.50,592986.39,4.50,154642.15,123142.38,203602.28,0.00,0.00,612715.80,371695.79,0.00,0.00,0.00,69,29988.41,134488.47,-0.635348,0,0,0,1,0,0
1771600023308,67122.50,0.1490,-0.171343,-9.7228,477587.16,1009642.90,-0.357749,382267.17,0.50,414060.56,2.50,450098.02,27489.15,0.00,0.00,0.00,880243.95,129398.95,0.00,0.00,0.00,80,195202.95,134230.88,0.185081,0,0,0,1,0,0
1771600023913,67128.50,0.1490,-0.180648,-10.2399,6547925.38,5687885.45,0.070289,2449726.63,4.50,888966.20,9.50,6486447.44,61477.94,0.00,0.00,0.00,2850257.05,2837628.39,0.00,0.00,0.00,128,189605.73,779632.59,-0.608753,0,0,0,0,0,0
1771600024436,67128.50,0.1490,-0.189890,-10.7519,352394.90,4709657.52,-0.860770,75040.39,18.50,1080400.98,0.50,255264.04,97130.86,0.00,0.00,0.00,2373993.37,2335664.15,0.00,0.00,0.00,113,219554.53,824172.65,-0.579288,0,0,0,1,0,0
1771600024975,67122.50,0.4469,-0.199457,-11.2800,15607.22,14035620.97,-0.997779,12824.54,27.50,7134277.24,5.50,2618.95,163.74,12824.54,0.00,0.00,11271186.01,2764434.96,0.00,0.00,0.00,118,231584.57,824039.10,-0.561236,0,1,0,1,0,1
